Name,Coin Address,Collated Word Count,Collated Weighted Word Count,Image Count,Original Word Count,Word Count,Weighted Word Count,Cumulative Payout,Previous Cumulative Payout,Payout,Unique Page Views,Popularity Times Rating,Advertising Portion,Advertising Revenue,Views per Thousand Words,Normalized Popularity,Rating Median,Normalized Rating Median,Categorized Articles,Articles,Categorization,Normalized Categorization,Normalized Worth,Earnings Multiplier,Earnings
Mrc,1EZhgmDXpwppCi7g7mSJkLHJDgtXsyTv6P,0,0,0,1239,1239,1239,1,1,0,4,3.0,0.0000161,0.0,3.23,0.959,84.5,1.41,1,1,1.0,1.22,1.26,0.0,0
NascentEngineer,1M77B5gC242QJogTwn62oASgz8j8d79M2U,0,0,25,31058,31058,31308,31,31,0,46,38.0,0.000205,0.0,1.47,0.896,82.5,1.29,20,20,1.0,1.22,1.16,0.0,0
Nik1ab,1CbZoBeFBEsvVMb3r6sijaAG8djBFhxWwp,0,0,0,3151,3151,3151,3,3,0,0,0.0,0.0,0.0,0.0,0.0,42.5,0.0982,0,2,0.0,0.0,0.0589,0.0,0
Ninthaxis,1Hcx2ZWSA1nrp3HgAq8CFu4vyUzo1WAQCc,0,0,0,129681,129681,129681,130,130,0,2,2.0,0.0000108,0.0,0.0154,0.607,85.0,1.45,137,137,1.0,1.22,1.17,0.0,0
Novacadian,1MJ21NMydr9dNu65tga6oBDa6coiq3bRXz,0,0,8,6641,6641,6721,7,7,0,14,10.0,0.0000538,0.0,2.08,0.923,67.5,0.591,3,3,1.0,1.22,0.754,0.0,0
Odolvlobo,1CfNKbC9LLwrtZUC7qTwqSuJHk9qyEL5KH,0,0,0,5889,5889,5889,6,6,0,0,0.0,0.0,0.0,0.0,0.0,80.5,1.17,14,14,1.0,1.22,0.825,0.0,0
Ondratra,12QHFnbkJEwv8jmmwcXQqLyfTATqpH1eaq,0,0,0,1293,1293,1293,1,1,0,2,1.0,0.00000538,0.0,1.55,0.9,70.0,0.681,0,1,0.0,0.0,0.679,0.0,0
Operaficionado,19FLaursDZbNyB7Fvj4wjKXYcX8GrZkkGr,0,0,0,34296,34296,34296,34,34,0,3,2.0,0.0000108,0.0,0.0875,0.704,79.0,1.09,6,21,0.286,0.0708,0.872,0.0,0
Overture,1HAXbT4oDvnqH4no64bhttnEdmaHzpxbaH,0,0,12,17799,17799,17919,18,18,0,80,69.0,0.000371,0.0,4.46,0.986,85.0,1.45,15,15,1.0,1.22,1.29,0.0,0
Papacrusher,13mtCyZTnMJRJw9nt7xqbiGU7tXrvkeAJB,0,0,27,32546,32546,32816,33,33,0,368,331.0,0.00178,0.0,11.2,1.07,89.0,1.73,39,41,0.951,1.09,1.47,0.0,0
Paul3,1MPPHP3TLvD4mph9z1GpM5BamB5Pcx5HuT,0,0,0,74039,74039,74039,74,74,0,73,59.0,0.000318,0.0,0.986,0.866,80.0,1.14,48,48,1.0,1.22,1.07,0.0,0
Pb321go,1F5uDaCF8ZP6kiLHvDhWsSNPHP6kwt7udi,33384,10015,0,353739,387123,363754,364,454,0,114,92.0,0.000495,0.0,0.313,0.786,80.0,1.14,39,41,0.951,1.09,1.03,0.0,0
Penguinwriter,1LNL1Zrg5h2z8m9c48fgdMx2uXmN3S5Kch,0,0,366,352831,352831,356491,356,322,34,209,185.0,0.000996,0.0,0.586,0.829,87.5,1.62,53,53,1.0,1.22,1.34,1.2,41
Pepegom,1DHAQVz32aMV85AazVHEz8ryeYAArV5pTc,2120,636,0,0,2120,636,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,0.0,0
Physicalartcoin,1CPQPfVT9KLsYWpbBhq7sraL9XyxCJ16yB
Prdkojistic,15fLDbRPj14D2wHrgmTDqM1nqQ5keiV2ye,1302,390,0,0,1302,390,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0
Profitofthegods,12MGa1zUdSorJXC4wDFScDmNifye1euKkA,1506,451,22,99979,101485,100650,101,94,7,733,592.0,0.00319,0.0,7.28,1.03,80.0,1.14,97,97,1.0,1.22,1.12,1.0,7
Psalm,16y9hCqxESscRnBJwJskJpDACH4qUiRpA8,0,0,0,16775,16775,16775,17,17,0,13,11.0,0.0000592,0.0,0.775,0.849,80.0,1.14,13,13,1.0,1.22,1.06,0.0,0
Python,1DTdNS3EksVgYAs7yykVA1eifjEHNqsqaY,529,158,1,3810,4339,3978,4,4,0,0,0.0,0.0,0.0,0.0,0.0,70.0,0.681,6,6,1.0,1.22,0.531,0.0,0
Pythonideus,1JZoUrpX6Dc9fEXagFgsvFL63bhTdJpkn6,0,0,15,1350,1350,1500,2,2,0,1,1.0,0.00000538,0.0,0.667,0.838,90.0,1.81,1,1,1.0,1.22,1.46,0.0,0
Randomcount,1CBCR1jCnD57yfwMXsUKbMBaMSrKaBUt3z,0,0,0,12067,12067,12067,12,12,0,0,0.0,0.0,0.0,0.0,0.0,75.0,0.89,1,1,1.0,1.22,0.656,0.0,0
Raptorak,1ASdsZ1JUwtVXDfYBx7MRNMeHQ8J51pSRw,2410,723,637,601066,603476,608159,608,602,6,212043,177773.0,0.957,0.0,348.7,1.43,83.0,1.32,435,435,1.0,1.22,1.34,1.2,7
Redmist,1KmDbkBGYzotq6aVf981H6aN2F5nc1SXdQ,0,0,2,26584,26584,26604,27,27,0,58,38.0,0.000205,0.0,2.18,0.927,65.0,0.511,33,34,0.971,1.14,0.699,0.0,0
Rhurley,18hmGQL2MPqKFUUcjetzmxgTUbdGBV6dAy,0,0,0,4505,4505,4505,5,5,0,1,1.0,0.00000538,0.0,0.222,0.763,72.5,0.78,4,4,1.0,1.22,0.819,0.0,0
Rich2014,147A5To5oW9ucmeC1gUi3twpdGnz8oP5en,0,0,0,43554,43554,43554,44,44,0,5,4.0,0.0000215,0.0,0.115,0.721,80.0,1.14,31,31,1.0,1.22,1.02,0.0,0
Rjalomos,1Q86adYJ5d5NjCLrwwmr67nNxK4VRJtHyC,0,0,0,2034,2034,2034,2,2,0,0,0.0,0.0,0.0,0.0,0.0,70.0,0.681,1,1,1.0,1.22,0.531,0.0,0
Samkary,14Kc27po7uZnUT7FjYwd56efMjSh13dtp9,0,0,16,67805,67805,67965,68,22,46,36,29.0,0.000156,0.0,0.53,0.822,80.0,1.14,11,11,1.0,1.22,1.05,0.944,43
Scarroll,1LJNcffhYYVzmWLwLHtpJoCunt8netTCfB,0,0,0,1854,1854,1854,2,2,0,1,1.0,0.00000538,0.0,0.539,0.823,75.0,0.89,2,2,1.0,1.22,0.903,0.0,0
Sceeth0,1E1EJnnUP4vEhoAhd7Cotb6n9VwrbeTPY1,0,0,0,9934,9934,9934,10,10,0,0,0.0,0.0,0.0,0.0,0.0,84.0,1.38,2,2,1.0,1.22,0.951,0.0,0
Seasider,1Mcz2GsKL62wNDhMVrDDhDyKzxfkb3MyWG,0,0,21,42657,42657,42867,43,43,0,3,3.0,0.0000161,0.0,0.07,0.691,85.0,1.45,10,10,1.0,1.22,1.2,0.0,0
Serena,1Hq7gyvgYCnusxcvosmSy26jXXSudnsgwg,0,0,0,31324,31324,31324,31,31,0,8,7.0,0.0000377,0.0,0.255,0.772,86.0,1.51,8,10,0.8,0.736,1.21,0.0,0
Shakezula,1AyjX2QpTYFnmMFnzD3A2sqosfrrMuKbcz,0,0,40,64006,64006,64406,64,60,4,132,109.0,0.000587,0.0,2.05,0.922,81.5,1.23,37,42,0.881,0.917,1.11,0.99,4
Sharkness,1CR3yFBpsmxHweATvSJDsearBV1XVEWYsa,0,0,21,12718,12718,12928,13,13,0,22,18.0,0.0000969,0.0,1.7,0.908,80.0,1.14,18,18,1.0,1.22,1.08,0.0,0
Shinybitcoins,1GixPRcADerY4KoM6FUKiW4NNgpngshvZ4,0,0,0,37507,37507,37507,38,38,0,7,4.0,0.0000215,0.0,0.187,0.752,56.5,0.296,27,28,0.964,1.13,0.516,0.0,0
Sifuphil,19vKdk8KxdLNQ3SXrsx8vWELv96pagKoJd,0,0,41,336663,336663,337073,337,300,37,71,63.0,0.000339,0.0,0.211,0.759,87.5,1.62,106,106,1.0,1.22,1.32,1.18,44
Silentwriter,14BL4enKz7LVbgVPQPQ3PUvETm58SA3Q8g,745,223,9,23120,23865,23433,23,21,2,34,28.0,0.000151,0.0,1.45,0.895,81.0,1.2,26,27,0.963,1.12,1.1,0.985,2
Smeagol,1SMEAGqpm9JSpJ6JZaM5dEBptPTNahpFa,1850,555,47,14422,16272,15447,15,15,0,108,92.0,0.000495,0.0,6.99,1.02,84.0,1.38,43,43,1.0,1.22,1.26,0.0,0
Stealtheh,1KZBFKD7NpV7ndufLZfKDdQgRz8nfXEBDm,0,0,0,30631,30631,30631,31,31,0,35,28.0,0.000151,0.0,1.14,0.877,80.0,1.14,26,28,0.929,1.03,1.05,0.0,0
Surgreen,1K3Kp6tNZ8EY96P6cvVFptuz2ZHH4VzmBb,0,0,0,1236,1236,1236,1,1,0,0,0.0,0.0,0.0,0.0,0.0,70.0,0.681,1,1,1.0,1.22,0.531,0.0,0
Taoski,1H8aDZAS2PPam98Xo3jovbdgRimapnHwNG,0,0,13,34045,34045,34175,34,34,0,82,72.0,0.000388,0.0,2.4,0.935,87.0,1.58,18,18,1.0,1.22,1.35,0.0,0
Tayfun73,1CSAWGJvnr1sC2ZCMjoLzJcvm8emx5Tprm,0,0,189,173688,173688,175578,176,176,0,65,49.0,0.000264,0.0,0.37,0.797,75.0,0.89,90,90,1.0,1.22,0.895,0.0,0
Teknomen,19V8v8PAc3788Z1tSFvcrsLdQu7RpYu5bK,0,0,22,221079,221079,221299,221,198,23,23,15.0,0.0000807,0.0,0.104,0.715,65.0,0.511,79,79,1.0,1.22,0.643,0.576,13
Tenthirtyone,1AXm1qkZZK8QByuPtFA5RFbRKXkf5xGhA5,0,0,2,13123,13123,13143,13,13,0,4,3.0,0.0000161,0.0,0.304,0.784,75.0,0.89,12,15,0.8,0.736,0.843,0.0,0
Termhn,1HXeAHn3LrCo7Xv6EU1rHsdvoY8nu9RGZL,1058,317,1,5766,6824,6093,6,6,0,0,0.0,0.0,0.0,0.0,0.0,87.5,1.62,5,5,1.0,1.22,1.09,0.0,0
Testigodehumanidad,18LCNXnGMzcgHbd43ELKh315tayh3CrKxk,0,0,0,12716,12716,12716,13,13,0,0,0.0,0.0,0.0,0.0,0.0,87.0,1.58,1,1,1.0,1.22,1.07,0.0,0
Thedischarger,1KZKMYixw4PDtu5ZbKqrahRWeAgputuVoc,0,0,3,50903,50903,50933,51,51,0,88,67.0,0.000361,0.0,1.73,0.909,75.0,0.89,44,44,1.0,1.22,0.929,0.0,0
The_Goat_Master,1KGxe5my4BWjt9CExxPTWBRLVfdfeB6Ery,0,0,12,8175,8175,8295,8,8,0,19,12.0,0.0000646,0.0,2.29,0.931,62.0,0.425,18,18,1.0,1.22,0.657,0.0,0
Theokep,1LaHm9wgGW7ZzRNKATkUNPByeLePzdGGgq,0,0,0,5885,5885,5885,6,6,0,0,0.0,0.0,0.0,0.0,0.0,70.0,0.681,3,3,1.0,1.22,0.531,0.0,0
Theuntitled,1LH2DVjCpp9FD62puC9x5ZujonPSmnbkGd,0,0,11,21295,21295,21405,21,21,0,14,10.0,0.0000538,0.0,0.654,0.836,72.5,0.78,11,11,1.0,1.22,0.841,0.0,0
Thinki,18c1UyaQewaUTnD4KzmayqY6JdMaQtcQxw,0,0,4,8142,8142,8182,8,8,0,0,0.0,0.0,0.0,0.0,0.0,80.0,1.14,4,4,1.0,1.22,0.808,0.0,0
Thirdrenaissance,1PT6X8xhyxQC1zGTuWzcHwB7iTEZHZGV71,0,0,21,65106,65106,65316,65,65,0,336,288.0,0.00155,0.0,5.14,0.998,85.0,1.45,20,20,1.0,1.22,1.29,0.0,0
Tibbers,16efV75hHY4Z8x1zLxHPjBU4sAucpDK4Vs,0,0,23,102298,102298,102528,103,103,0,378,248.0,0.00134,0.0,3.69,0.97,65.0,0.511,46,47,0.979,1.16,0.714,0.0,0
Tom,15btmQxdDU2ZNDnMUfURmsATjy8iCtZmaF,251,75,0,10103,10354,10178,10,10,0,5,4.0,0.0000215,0.0,0.491,0.816,84.0,1.38,6,6,1.0,1.22,1.2,0.0,0
Tosku,1QEMKqsW3y7EgEefSoCR5DLvUvH4xs5zdJ,2439,731,0,0,2439,731,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0
Trinitypage,1DWsh2UcdVNmFhyJ4iaW9J52zkGJDTGJ7o,0,0,0,3618,3618,3618,4,4,0,40,30.0,0.000161,0.0,11.1,1.06,75.0,0.89,2,2,1.0,1.22,0.976,0.0,0
Unclejed613,15QBmuWuviM3ZUGtJcukpytpZxvdjiPkCA,0,0,5,6257,6257,6307,6,6,0,3,3.0,0.0000161,0.0,0.476,0.814,95.0,2.23,3,3,1.0,1.22,1.7,0.0,0
Unthinkingbit,17vec4jQGCzMEsTnivizHPaowE715tu2CB,48111,14433,0,84280,132391,98713,99,99,0,760,687.0,0.0037,0.0,7.7,1.03,89.5,1.77,22,23,0.957,1.11,1.48,0.0,0
User932326,18VxknkRnvGULt3o76yoXSEpEFYKP7YY4J,0,0,4,9751,9751,9791,9,9,0,58,38.0,0.000205,0.0,5.92,1.01,64.5,0.496,4,4,1.0,1.22,0.722,0.0,0
Vehementchrome,17WNPSjjBxQF7gkQiFNe1yoZ1DaSgztM7K,0,0,204,244926,244926,246966,242,192,50,63,56.0,0.000301,0.0,0.255,0.772,87.5,1.62,38,38,1.0,1.22,1.32,1.19,59
Veruminnumeris,1KZZaLCMPTh9tiNZ7JDXeZUjr6yPYYwtGD,0,0,0,62696,62696,62696,63,63,0,185,137.0,0.000738,0.0,2.95,0.951,73.5,0.823,24,30,0.8,0.736,0.853,0.0,0
Vilmanoella,14wvMyGUXvJpdW2GbKWCEsMDw5s5Ay2F4r,0,0,0,46868,46868,46868,47,47,0,61,40.0,0.000215,0.0,1.3,0.887,65.0,0.511,21,21,1.0,1.22,0.695,0.0,0
Wardsmith,1SbC9Y3b5eZkYtEd7dbtzD7eP6rtEMfj5,0,0,0,3539,3539,3539,4,4,0,0,0.0,0.0,0.0,0.0,0.0,70.0,0.681,3,3,1.0,1.22,0.531,0.0,0
Wed,1Jtw6vg7Qj5JWfAU2bV5MDSVv7twy12ycY,0,0,0,1145,1145,1145,1,1,0,0,0.0,0.0,0.0,0.0,0.0,78.5,1.06,0,1,0.0,0.0,0.637,0.0,0
Weisoq,1Cy9e1Yuwboj63XRkMkT6W6YsGDtYDrsUp,2975,892,39,56366,59341,57648,58,58,0,64,61.0,0.000328,0.0,1.11,0.875,95.0,2.23,19,19,1.0,1.22,1.72,0.0,0
Wekkel,1NtbgQ61TH579orJQEpAZ4zGvgyzLX4L39,0,0,137,34084,34084,35454,35,27,8,41,33.0,0.000178,0.0,1.16,0.878,80.0,1.14,20,20,1.0,1.22,1.07,0.96,8
Whoisthelorax,1JPR1KXGEcUYRReho3KSMMLvmtYpgC5xJc,0,0,126,219774,219774,221034,221,200,21,440,333.0,0.00179,0.0,1.99,0.92,75.0,0.89,59,59,1.0,1.22,0.932,0.835,18
WildElf,1EyqcWNcJXVYhRX1C9Bbm9aa6rYiKEzcNp,0,0,0,63057,63057,63057,63,63,0,21,19.0,0.000102,0.0,0.333,0.79,90.0,1.81,21,36,0.583,0.359,1.36,0.0,0
Wiser,1LpoMowMPEVWk2LaJUdAUNaK7gBDRA1r7F,0,0,0,303892,303892,303892,304,295,9,339,274.0,0.00148,0.0,1.12,0.875,80.0,1.14,170,196,0.867,0.885,1.04,0.929,8
Worlddev,12anaCGMfLYF39DZV3Wa78bX1VEpmSYVje,0,0,0,5158,5158,5158,5,5,0,0,0.0,0.0,0.0,0.0,0.0,80.0,1.14,5,5,1.0,1.22,0.808,0.0,0
Wolf,19RyAFqYTbupyZbv2BG2kobqM8NQnkj2FJ,0,0,0,5542,5542,5542,6,6,0,4,3.0,0.0000161,0.0,0.722,0.844,85.0,1.45,4,4,1.0,1.22,1.24,0.0,0
Wolfmedia,1QGj57UogS6WwbkKxtPe7DKxLqE71ZxY3e,0,0,3,32330,32330,32360,32,32,0,0,0.0,0.0,0.0,0.0,0.0,80.0,1.14,15,15,1.0,1.22,0.808,0.0,0
Writeon,13iWtUC2BLvZHQgW7MJRGvDS5uLgvzDCRZ,0,0,0,4125,4125,4125,4,4,0,0,0.0,0.0,0.0,0.0,0.0,60.0,0.374,8,8,1.0,1.22,0.347,0.0,0
Xchrix,13Q4drkP51gHsabCUXC5XPEBEUUYurMdvB
Xenophaux,1H5qJrnYG9pPzFZ2zbmKihymnB23ViEbXz,0,0,0,5166,5166,5166,5,5,0,1,1.0,0.00000538,0.0,0.194,0.754,81.0,1.2,3,3,1.0,1.22,1.07,0.0,0
Xeriandros,1AYNWHyhakgigfVaEYx1h87o1mjksWcnkH,0,0,22,244434,244434,244654,245,244,1,81,71.0,0.000382,0.0,0.331,0.789,87.0,1.58,109,110,0.991,1.2,1.31,1.17,1
Yungbull,1NgSfubWAAYrApH5rAe8RYcfdtQTNbWxbo,0,0,0,22244,22244,22244,22,22,0,10,8.0,0.0000431,0.0,0.45,0.81,80.0,1.14,19,19,1.0,1.22,1.05,0.0,0
,Totals,Collated Word Count,Collated Weighted Word Count,Image Count,Original Word Count,Word Count,Weighted Word Count,Cumulative Payout,Previous Cumulative Payout,Payout,Unique Page Views,Popularity Times Rating,Advertising Portion,Advertising Revenue,Views per Thousand Words,Normalized Popularity,Rating Median,Normalized Rating Median,Categorized Articles,Articles,Categorization,Normalized Categorization,Normalized Worth,Earnings Multiplier,Earnings
,,1033526,310045,4240,8853010,9886536,9205455,9186,8876,445,221831,185762.0,1.0,0.0,4.11,0.664,77.3,1.09,3851,4678,0.803,0.935,0.945,1.02,445
,Date
,2014-09-17
